price,load
5256.97,1274
5242.31,1229
5249.85,1159
5234.74,1120
5237.26,1141
5217.2,1153
5224.51,1172
5230.43,1172
5256.92,1170
5256.14,1155
5252.0,1126
5233.16,1158
5199.03,1159
5218.37,1160
5200.0,1175
5226.17,1194
5231.67,1185
5239.42,1160
5231.66,1128
5225.77,1147
5207.31,1145
5219.99,1090
5222.73,1087
5208.33,1111
5268.98,1099
5281.01,1101
5294.02,1139
5278.13,1184
5296.3,1237
5302.87,1254
5305.0,1250
5297.39,1236
5297.34,1229
5291.73,1253
5269.2,1183
5256.16,1102
5292.2,1143
5295.29,1150
5287.0,1121
5279.97,1152
5301.36,1183
5289.36,1163
5288.15,1124
5290.03,1127
5287.93,1127
5282.76,1105
5284.01,1091
5290.73,1081
5300.92,1084
5305.79,1096
5294.99,1077
5297.99,1065
5295.14,1079
5276.97,1059
5274.19,1055
5276.33,1097
5255.94,1119
5258.68,1106
5253.11,1137
5247.09,1164
5243.67,1160
5272.12,1155
5265.07,1123
5252.96,1100
5244.47,1097
5259.69,1111
5231.15,1098
5235.09,1082
5225.37,1135
5236.32,1163
5240.03,1169
5237.36,1163
5239.45,1120
5230.96,1115
5224.03,1136
5216.97,1144
5219.2,1125
5213.04,1100
5201.3,1115
5194.51,1144
5253.12,1159
5258.44,1146
5252.18,1170
5271.0,1186
5281.25,1170
5264.38,1169
5248.78,1174
5241.76,1184
5239.83,1222
5234.34,1249
5232.22,1170
5239.98,1119
5230.01,1159
5218.02,1164
5226.71,1159
5235.27,1157
5230.59,1128
5248.6,1104
5254.85,1095
5244.0,1092
5255.8,1110
5248.12,1146
5235.02,1155
5240.08,1150
5206.67,1134
5202.82,1108
5201.11,1119
5212.0,1121
5198.5,1107
5210.49,1121
5205.32,1155
5203.41,1148
5197.09,1112
5182.91,1109
5187.29,1088
5185.0,1103
5163.43,1122
5217.56,1133
5195.01,1180
5181.21,1169
5169.67,1165
5186.03,1169
5181.1,1146
5191.09,1131
5202.73,1159
5200.55,1192
5189.96,1186
5186.77,1181
5191.77,1141
5173.72,1089
5164.0,1066
5176.09,1064
5155.25,1097
5158.14,1139
5151.46,1119
5176.93,1093
5067.45,1105
5069.12,1221
5045.62,1317
5028.39,1286
5027.95,1283
5054.58,1335
5045.99,1343
5071.0,1311
5067.54,1330
5066.0,1348
5056.94,1213
5069.92,1114
5050.0,1149
5044.49,1135
5033.43,1124
5040.06,1120
5044.0,1132
5024.95,1114
5040.86,1093
5025.68,1140
5018.25,1165
5005.84,1130
5041.0,1113
5047.25,1116
5110.89,1090
5134.94,1186
5123.6,1304
5116.5,1310
5123.27,1316
5104.33,1330
5110.54,1312
5139.78,1308
5135.57,1288
5136.99,1262
5144.68,1208
5145.19,1113
5160.0,1089
5136.88,1148
5146.07,1168
5154.52,1157
5135.0,1152
5131.3,1123
5130.82,1091
5082.64,1058
5069.0,1143
5066.43,1220
5087.0,1225
5066.98,1230
5060.91,1239
5062.34,1226
5058.42,1183
5055.65,1192
5046.97,1207
5044.99,1143
5046.23,1084
5047.42,1106
5034.29,1121
5034.14,1134
5013.04,1106
5024.88,1125
5030.05,1152
5032.8,1139
5031.62,1139
5053.66,1132
5055.03,1132
5045.22,1098
5046.99,1104
5050.0,1131
5053.35,1117
5048.49,1108
5062.71,1097
5067.76,1084
5050.0,1097
5051.65,1087
5063.83,1052
5040.85,1053
5040.82,1064
5018.92,1093
5009.82,1135
5048.59,1155
5055.0,1157
5063.45,1145
5083.6,1155
5087.74,1158
5085.69,1158
5079.66,1184
5075.23,1213
5055.09,1219
5036.77,1195
5048.01,1175
5065.31,1133
5041.0,1122
5018.4,1133
5031.79,1137
5033.19,1172
5041.98,1176
5056.0,1162
5037.45,1131
5041.98,1120
5025.0,1148
5048.02,1137
5041.36,1121
5034.52,1101
4995.41,1090
4979.99,1118
4991.93,1186
4986.76,1194
4983.49,1163
4995.86,1197
4984.88,1208
4957.07,1196
4916.36,1190
4999.0,1209
5017.37,1240
5018.95,1236
4992.46,1229
5025.07,1251
5043.82,1258
5058.34,1289
5036.8,1322
5017.24,1306
4994.28,1327
5007.08,1281
4986.5,1174
5018.56,1151
5001.91,1178
5041.67,1212
5055.61,1192
5171.11,1169
5158.01,1304
5187.9,1397
5182.67,1416
5180.18,1470
5143.49,1466
5267.41,1414
5275.28,1477
5295.26,1558
5308.25,1551
5275.22,1448
5272.0,1325
5274.32,1338
5363.83,1354
5351.79,1420
5252.73,1502
5234.48,1394
5245.06,1280
5231.0,1274
5231.85,1265
5234.42,1305
5197.4,1300
5207.44,1330
5208.79,1383
5209.96,1376
5199.97,1274
5213.89,1142
5213.77,1150
5188.11,1165
5173.54,1128
5182.68,1118
5189.85,1140
5165.11,1108
5150.0,1081
5153.2,1106
5172.99,1167
5170.57,1196
5165.8,1154
5172.05,1144
5162.81,1146
5179.03,1116
5155.52,1088
5147.55,1088
5152.77,1103
5142.41,1083
5153.36,1092
5141.78,1138
5123.88,1130
5157.03,1126
5147.97,1156
5165.52,1173
5143.33,1168
5150.63,1144
5158.64,1115
5179.46,1093
5176.01,1135
5185.83,1181
5236.9,1190
5220.96,1210
5224.47,1209
5203.29,1235
5155.05,1259
5167.15,1235
5157.66,1220
5164.0,1231
5191.31,1205
5188.28,1164
5127.29,1169
5125.8,1189
5046.16,1208
5143.63,1262
5216.77,1335
5171.51,1380
5207.91,1374
5227.9,1381
5250.74,1420
5268.03,1427
5198.97,1453
5252.0,1493
5247.34,1497
5244.83,1414
5170.27,1300
5159.03,1236
5136.88,1219
5127.73,1249
5121.16,1285
5120.0,1308
5123.86,1321
5103.98,1339
5120.61,1345
5133.23,1319
5158.04,1232
5144.48,1177
5115.04,1184
5122.56,1164
5130.15,1158
5157.0,1138
5136.61,1120
5134.41,1131
5098.0,1147
5131.44,1175
5120.0,1156
5120.99,1164
5044.11,1164
5039.61,1216
5043.89,1274
5026.76,1252
5014.77,1248
5068.55,1266
5140.0,1297
5142.45,1282
5119.24,1268
5150.16,1266
5092.15,1297
5029.97,1329
4991.09,1298
4989.42,1329
4978.25,1383
4973.42,1380
4964.94,1363
4971.64,1401
4984.45,1429
4998.49,1386
4999.08,1351
4998.88,1257
4992.55,1122
4993.13,1107
4987.8,1146
4991.29,1144
5004.95,1125
5008.12,1121
4978.75,1097
4972.39,1082
4978.62,1088
4990.49,1065
5004.74,1113
4988.98,1123
4966.5,1090
4961.31,1109
4981.2,1116
5005.45,1102
4985.53,1114
4956.34,1142
4946.01,1172
4965.23,1161
4944.33,1148
4936.27,1162
4976.91,1170
4943.8,1163
4892.05,1167
4914.89,1213
4908.71,1241
4932.59,1249
4898.66,1246
4856.36,1210
4915.09,1220
4842.25,1254
4813.73,1295
4844.25,1309
4869.24,1285
4907.69,1274
4978.04,1258
4982.0,1333
4987.94,1403
4995.26,1407
4971.96,1398
4950.49,1380
4992.31,1413
5005.59,1371
5013.0,1289
5016.72,1246
4990.98,1173
4985.85,1177
4936.72,1214
4983.07,1192
4960.19,1160
4989.17,1197
4932.6,1231
5034.92,1210
5139.56,1221
5236.26,1340
5108.57,1530
5093.94,1622
5080.72,1648
5083.72,1674
4960.19,1661
4951.05,1655
4994.19,1644
4953.46,1597
4920.39,1578
4909.0,1612
4930.96,1537
4919.0,1419
4930.0,1381
4937.11,1376
4900.53,1316
4837.96,1233
5000.56,1290
5023.9,1360
4935.43,1392
4937.77,1434
4857.29,1416
4791.79,1418
4748.82,1474
4764.99,1559
4729.0,1587
4714.21,1615
4691.16,1647
4715.64,1651
4733.85,1622
4718.02,1543
4764.24,1431
4766.12,1303
4722.27,1243
4729.39,1189
4745.38,1150
4650.0,1182
4646.03,1246
4675.53,1288
4625.84,1272
4498.28,1283
4179.4,1444
4176.69,1874
4159.2,2159
4153.15,2166
4144.56,2232
4146.77,2181
4145.06,2096
4137.65,2122
4137.45,2064
4140.04,1895
4144.98,1467
4150.41,1133
4145.07,1106
4138.61,1090
4149.02,1107
4139.99,1070
4128.69,1059
4126.05,1081
4134.14,1102
4135.5,1103
4128.85,1103
4140.8,1085
4134.85,1080
4130.76,1116
4129.9,1119
4122.88,1104
4116.95,1088
4121.69,1084
4103.95,1063
4106.95,1104
4103.77,1129
4107.54,1103
4106.17,1126
4102.04,1125
4100.82,1118
4104.57,1128
4097.0,1115
4110.62,1102
4107.23,1063
4099.67,1027
4111.59,1045
4101.8,1050
4094.98,1058
4097.61,1068
4085.03,1078
4093.33,1101
4096.84,1075
4098.47,1080
4096.41,1092
4085.03,1072
4095.99,1060
4096.61,1077
4106.97,1081
4099.46,1072
4096.1,1100
4090.58,1102
4087.45,1082
4089.82,1057
4079.17,1067
4085.65,1079
4077.88,1108
4088.99,1123
4087.14,1120
4093.62,1104
4093.38,1053
4079.49,1075
4087.76,1098
4088.08,1072
4097.95,1061
4098.82,1077
4103.58,1097
4083.47,1109
4093.46,1117
4119.86,1115
4121.63,1124
4131.42,1145
4103.25,1149
4093.45,1155
4092.63,1149
4084.61,1116
4085.0,1099
4106.0,1096
4091.71,1109
4093.95,1153
4087.21,1159
4083.01,1142
4096.82,1122
4097.36,1066
4123.43,1065
4094.12,1100
4087.86,1112
4050.23,1127
4057.63,1174
4037.39,1182
4029.05,1158
4033.08,1194
4041.46,1218
4038.7,1196
4029.56,1220
4029.22,1223
4027.81,1152
4024.21,1093
4023.2,1090
4026.57,1102
4024.89,1108
4028.5,1106
4024.7,1057
4022.95,1059
4030.49,1092
4034.0,1085
4027.47,1083
4016.56,1079
4017.04,1065
4016.67,1071
4023.12,1061
4021.8,1075
4025.91,1074
4024.06,1069
4027.49,1078
4014.0,1080
4014.83,1100
4029.5,1101
4028.58,1103
4030.39,1065
4038.05,1068
4027.79,1123
4018.27,1127
4023.48,1103
4020.12,1103
4018.69,1090
4022.84,1085
4016.1,1073
4021.49,1053
4017.5,1090
4019.81,1108
4016.46,1076
4033.22,1053
4017.96,1084
3996.98,1098
3999.03,1080
4000.0,1095
3997.13,1108
4003.48,1096
3992.32,1123
3991.59,1127
3990.78,1124
3987.43,1143
3962.63,1098
3948.55,1114
3935.08,1160
3927.04,1147
3929.11,1144
3933.02,1159
3942.45,1187
3930.57,1164
3938.5,1169
3942.01,1176
3933.39,1131
3909.02,1104
3903.13,1094
3918.06,1134
3928.91,1135
3927.86,1121
3938.84,1140
3925.98,1145
3923.96,1135
3933.71,1098
3937.0,1104
3937.26,1118
3947.95,1107
3941.49,1116
3934.2,1103
3936.12,1090
3936.0,1071
3907.39,1090
3913.73,1145
3922.22,1143
3916.72,1102
3962.0,1105
3978.39,1152
3962.92,1189
3979.12,1171
3978.81,1138
3978.18,1168
3986.39,1163
3988.21,1146
3993.52,1149
3995.87,1152
3993.72,1141
3993.26,1088
3991.46,1081
3986.84,1090
3996.63,1089
3994.47,1073
3995.0,1072
3986.0,1093
3992.18,1092
3986.57,1066
3984.5,1045
3981.25,1054
3983.45,1075
3984.6,1106
3988.65,1071
3989.57,1047
3992.9,1055
3994.91,1048
3995.62,1081
3993.3,1113
3992.42,1081
3998.16,1038
3993.31,1062
3984.98,1106
3981.61,1091
3986.9,1061
3983.38,1086
3992.25,1075
3988.0,1057
3979.62,1097
3993.62,1073
4000.87,1058
4006.01,1095
3995.35,1108
3994.5,1117
3991.46,1099
3990.99,1070
3992.87,1073
3989.02,1077
3990.52,1077
4001.23,1095
3990.0,1082
3989.19,1083
3990.62,1091
4001.36,1087
3996.28,1103
4006.44,1104
4014.75,1112
4005.0,1117
4015.88,1097
4002.4,1098
3994.36,1103
4004.34,1101
4001.76,1092
3988.0,1050
3982.39,1058
3986.93,1111
3990.94,1104
3988.96,1071
3985.0,1065
3996.38,1055
3997.03,1060
3998.48,1076
3997.69,1091
3993.31,1083
4000.0,1078
3990.02,1087
3994.81,1087
3987.11,1069
3985.3,1042
3984.58,1036
3985.01,1053
3978.59,1054
3982.96,1046
3987.71,1080
3981.71,1093
3986.51,1078
3990.01,1064
3987.34,1052
3986.33,1078
3980.64,1059
3982.21,1050
3983.64,1064
3979.96,1037
3979.42,1068
3972.44,1087
3965.6,1045
3967.11,1058
3968.66,1097
3910.0,1083
4024.46,1141
4039.34,1226
4047.78,1252
4036.26,1306
4040.0,1309
4043.72,1277
4046.79,1304
4036.89,1318
4030.43,1295
4035.78,1291
4041.06,1186
4040.1,1097
4038.71,1105
4049.7,1076
4043.04,1069
4041.27,1101
4020.92,1116
4020.98,1105
4022.45,1113
4022.59,1137
4011.79,1113
4018.98,1104
4015.82,1138
4021.98,1146
4014.58,1103
4012.89,1086
4010.9,1105
4013.54,1077
3991.08,1070
4008.99,1102
4009.01,1114
3999.1,1085
4006.84,1087
3995.06,1099
3994.97,1065
3987.67,1062
3990.21,1078
3990.79,1070
4015.53,1067
4007.98,1104
4004.93,1109
4008.07,1083
4006.62,1106
4004.14,1133
4015.0,1109
4007.0,1080
3997.65,1087
3997.51,1093
3984.07,1079
3983.57,1102
3986.16,1122
3998.08,1108
3994.77,1095
3982.4,1083
3981.93,1118
3980.85,1119
3983.09,1069
3977.72,1079
3987.45,1074
3994.0,1074
3993.0,1084
3998.01,1084
3987.81,1102
3992.01,1086
3986.0,1098
3986.2,1114
3979.17,1098
3977.85,1095
3981.88,1115
3981.52,1101
3978.86,1061
3978.14,1071
3984.68,1097
3985.0,1098
3971.0,1052
3970.74,1036
3974.61,1090
3987.14,1101
3978.38,1075
3976.99,1052
3963.68,1082
4002.06,1100
4008.15,1119
4020.0,1167
4022.19,1175
4005.02,1147
3981.14,1121
3985.97,1121
3993.01,1115
3992.64,1157
3990.94,1176
3985.89,1131
3981.96,1107
3987.08,1099
3986.51,1118
3990.06,1093
3987.23,1039
3979.45,1046
3987.49,1078
3985.01,1089
3970.9,1085
3972.23,1072
3975.02,1053
3974.21,1067
3966.4,1062
3965.22,1063
3972.23,1098
3970.8,1083
3985.28,1086
3980.79,1099
4005.98,1057
4003.88,1065
4004.0,1098
3999.98,1088
3993.61,1124
3999.15,1128
4000.64,1115
3996.6,1149
3989.83,1119
4002.73,1109
3988.92,1124
3985.98,1076
4016.08,1051
4019.09,1076
4014.96,1109
4001.88,1101
4010.06,1065
4016.55,1083
4017.17,1122
4033.08,1142
3982.97,1143
3954.62,1121
3960.01,1171
3941.84,1206
3923.76,1184
3914.8,1201
3919.44,1255
3922.1,1302
3932.37,1301
3930.52,1272
3928.42,1234
3920.71,1198
3928.19,1129
3917.34,1085
3913.56,1068
3915.33,1060
3914.05,1049
3897.5,1047
3898.07,1085
3879.85,1114
3888.25,1131
3886.29,1127
3890.85,1145
3887.0,1133
3882.9,1095
3887.31,1096
3890.42,1118
3885.78,1119
3877.12,1081
3876.54,1047
3877.41,1040
3874.94,1066
3873.47,1083
3874.37,1064
3882.9,1071
3875.76,1078
3882.1,1042
3878.92,1066
3869.97,1082
3865.2,1044
3859.57,1075
3870.3,1098
3865.28,1058
3862.68,1083
3859.58,1106
3863.83,1099
3865.37,1073
3869.0,1066
3866.26,1102
3876.03,1064
3878.9,1057
3878.15,1102
3866.0,1094
3863.15,1066
3857.69,1068
3868.72,1067
3870.12,1074
3866.21,1073
3866.37,1063
3861.98,1062
3872.0,1076
3865.54,1078
3880.92,1057
3877.83,1080
3856.12,1071
3850.0,1047
3864.91,1078
3872.36,1106
3884.64,1093
3875.52,1084
3873.96,1124
3881.0,1129
3887.89,1106
3877.37,1134
3875.5,1129
3883.9,1112
3882.73,1116
3886.16,1093
3883.29,1087
3887.0,1059
3881.33,1047
3880.02,1093
3885.01,1084
3890.0,1083
3872.59,1112
3893.72,1074
3894.71,1075
3897.11,1108
3885.18,1104
3890.79,1108
3891.67,1095
3879.66,1088
3834.69,1087
3834.69,1105
3834.69,1148
3834.69,1152
3834.69,1130
3834.69,1144
3834.69,1158
3843.74,1129
3871.61,1142
3868.08,1133
3870.09,1121
3863.0,1117
3855.66,1086
3869.08,1102
3868.59,1097
3859.36,1095
3848.12,1088
3861.47,1066
3871.38,1060
3848.34,1077
3873.49,1086
3878.82,1072
3898.29,1085
3886.74,1099
3885.5,1127
3898.68,1124
3883.02,1106
3909.0,1133
3932.73,1176
3924.65,1190
3926.54,1176
3922.83,1176
3916.82,1154
3919.17,1121
3917.39,1101
3915.45,1135
3904.32,1162
3903.62,1116
3906.59,1074
3899.85,1090
3905.92,1112
3911.04,1099
3893.0,1082
3905.01,1099
3904.99,1130
3902.82,1130
3899.0,1080
3907.58,1048
3902.0,1047
3898.74,1068
3919.43,1095
3919.69,1096
3925.5,1090
3928.7,1096
3937.04,1133
3928.83,1142
3943.04,1150
3924.04,1134
3915.56,1129
3913.36,1142
3928.58,1127
3929.6,1132
3914.14,1105
3923.07,1080
3950.0,1072
3945.15,1099
3921.96,1127
3924.44,1118
3913.34,1095
3907.0,1099
3916.26,1136
3920.0,1116
3915.69,1121
3909.63,1131
3885.9,1101
3880.26,1129
3876.8,1146
3884.99,1124
3880.46,1124
3875.84,1135
3864.89,1130
3851.35,1154
3884.19,1169
3915.07,1141
3920.43,1175
3913.18,1201
3912.07,1161
3906.81,1142
3908.37,1169
3916.0,1185
3908.1,1194
3895.0,1182
3891.33,1144
3910.34,1104
3887.1,1113
3882.6,1137
3898.65,1121
3913.47,1107
3897.02,1083
3886.25,1070
3873.94,1079
3876.6,1077
3868.98,1121
3878.19,1132
3873.64,1107
3875.01,1101
3884.09,1087
3887.42,1125
3880.01,1152
3885.88,1094
3879.91,1068
3892.5,1089
3876.95,1104
3887.9,1085
3873.02,1072
3875.97,1070
3866.01,1073
3861.11,1109
3856.4,1133
3863.98,1115
3880.0,1118
3873.35,1150
3876.55,1140
3903.89,1136
3884.02,1113
3878.97,1108
3879.56,1141
3875.55,1166
3861.84,1178
3865.41,1177
3858.41,1152
3853.24,1120
3855.5,1101
3862.83,1129
3857.94,1120
3873.06,1060
3862.6,1086
3848.81,1131
3849.99,1117
3855.44,1104
3862.55,1110
3856.0,1090
3853.93,1067
3841.3,1057
3851.92,1068
3851.6,1090
3834.79,1107
3834.23,1101
3826.67,1077
3841.36,1114
3837.05,1128
3835.93,1106
3857.73,1095
3847.4,1076
3845.26,1072
3848.05,1088
3855.71,1083
3847.13,1063
3846.54,1107
3841.22,1099
3834.56,1090
3824.39,1122
3846.97,1132
3752.69,1130
3739.57,1166
3741.0,1232
3737.76,1272
3744.51,1302
3729.2,1287
3718.5,1247
3724.32,1248
3724.0,1306
3712.98,1324
3704.96,1221
3714.57,1145
3719.42,1160
3715.3,1162
3704.98,1161
3715.01,1104
3714.79,1062
3718.17,1059
3720.4,1035
3722.64,1068
3724.06,1086
3713.1,1083
3717.0,1085
3709.02,1100
3700.01,1081
3707.6,1063
3701.34,1102
3705.97,1112
3718.77,1076
3727.0,1051
3738.98,1073
3725.84,1098
3750.73,1120
3799.63,1143
3810.38,1214
3824.0,1283
3827.81,1287
3807.75,1266
3803.48,1268
3808.51,1279
3814.57,1245
3808.0,1235
3808.61,1212
3808.67,1153
3803.08,1135
3795.62,1091
3813.2,1098
3821.95,1093
3823.46,1090
3821.0,1140
3826.06,1105
3824.8,1097
3820.8,1090
3825.14,1068
3824.0,1104
3825.22,1131
3821.78,1122
3824.75,1094
3821.3,1059
3826.71,1059
3827.0,1051
3819.93,1022
3817.03,1045
3822.33,1048
3811.11,1039
3820.67,1087
3814.79,1089
3804.31,1082
3812.29,1096
3812.13,1084
3813.09,1072
3821.12,1063
3815.73,1063
3816.96,1049
3810.1,1070
3804.51,1074
3806.98,1055
3802.46,1077
3814.1,1096
3814.89,1085
3814.69,1061
3835.85,1085
3836.97,1089
3835.27,1101
3829.24,1106
3823.0,1098
3829.32,1125
3849.93,1097
3842.8,1079
3845.01,1088
3849.79,1086
3849.06,1098
3838.45,1089
3828.54,1086
3836.58,1096
3834.92,1111
3828.55,1104
3828.59,1096
3830.52,1093
3832.98,1099
3833.79,1113
3839.02,1077
3825.93,1070
3825.14,1095
3825.0,1104
3825.39,1096
3823.21,1094
3826.51,1093
3819.35,1082
3813.69,1070
3819.52,1084
